name,geometry
Zwolle,"POLYGON ((6.195093875995822 52.58411116468666, 6.194533711987614 52.58415077174989, 6.19009195713752 52.58512598945811, 6.182787893155564 52.587786860831656, 6.179901485465946 52.587940542830744, 6.147583451391434 52.58520389399566, 6.14734532507709 52.58482834824234, 6.147418937397258 52.584408394805806, 6.147579194142804 52.584112632931756, 6.147353227586845 52.58392496474426, 6.147531904958182 52.58380063827211, 6.150408268315717 52.5837473875107, 6.151858953469992 52.583109146002556, 6.153147870171899 52.5827695331705, 6.1550698666428945 52.58270650306178, 6.156290624893721 52.5818191398729, 6.1569502220637915 52.58099170075563, 6.157425811958626 52.58077686231045, 6.158812674515137 52.57540587322018, 6.166814571988566 52.565252335056215, 6.164710968843641 52.5645151966453, 6.140527729611789 52.5521026620983, 6.1368127446138105 52.55355103362903, 6.135944281039449 52.55382859554807, 6.135624882100758 52.553709054239256, 6.132014149027824 52.55512344262367, 6.130303050987326 52.55531591468993, 6.129519726114486 52.55619611900651, 6.128679771091996 52.55658146932053, 6.127743172204706 52.55671311535978, 6.1267511621598825 52.556130476291756, 6.125978194417533 52.55610506566932, 6.1247881336714975 52.55627463837346, 6.124001948550147 52.55657818530854, 6.1235327441765985 52.55699994145357, 6.12287894351474 52.556921688455446, 6.122272602677717 52.557217053547866, 6.122112994531501 52.5572048573202, 6.122253186845463 52.55709613924834, 6.121453443983261 52.55698233791027, 6.118998215922986 52.55767493400448, 6.118081553390768 52.55739771023711, 6.117219172884454 52.55849606691518, 6.11653819001021 52.5584609782017, 6.116592515052669 52.558694489727365, 6.115795020769511 52.55899159801484, 6.1145894128939124 52.5604569506688, 6.11326748870575 52.56077356652469, 6.1131342302112115 52.56104660327639, 6.1121565433534935 52.5607955549021, 6.110952155788088 52.560826362173636, 6.109791142094665 52.56111475275606, 6.1103837870211235 52.56466219145119, 6.110220237188735 52.56615117964136, 6.110018802182817 52.56613272381447, 6.109952695571549 52.56642229812711, 6.110060259924106 52.56741253840865, 6.108073004332952 52.5674943385196, 6.108028269031526 52.56708933844062, 6.103336203002728 52.5673883039881, 6.1027450649490085 52.566268202495635, 6.101124928676352 52.56455618517834, 6.100787487542334 52.56376188957981, 6.0990446948435375 52.562351760221695, 6.098401569527952 52.560007254825244, 6.09768484897975 52.55862965268235, 6.097020458054621 52.5581980233264, 6.096007597835789 52.557927828501484, 6.093351155793271 52.555788199819354, 6.09241181153293 52.55351654166064, 6.08940034730322 52.551840880710294, 6.086616565521039 52.55282900718203, 6.081129078513993 52.55384746602708, 6.078227095066768 52.554982993754486, 6.077876954756942 52.55541793914371, 6.075462473847072 52.555915902959015, 6.074186633290181 52.55640257676315, 6.0761636762525315 52.556963005865356, 6.075183864795087 52.55814871363281, 6.073545223201522 52.55917626175431, 6.070156850276768 52.558226412220606, 6.063154656531295 52.56728007180407, 6.033366172528649 52.55897968479073, 6.033038684180193 52.55940362317616, 6.018010849869717 52.55516132601222, 6.0184517511756095 52.554548882062804, 6.003620309922243 52.550391626414566, 6.006273305836993 52.54690962885676, 6.007289227225411 52.54511825942656, 6.019511228722398 52.541939025951265, 6.030456206569281 52.53806083451782, 6.030213009128121 52.53100427495874, 6.0298996211581 52.53055295066527, 6.0301820662655 52.53017439721176, 6.03017166855718 52.526754689415824, 6.029221035062707 52.52666766009241, 6.028188059070367 52.52634304395297, 6.024833567548751 52.52630855426186, 6.023644197245852 52.52736600299901, 6.018671603396319 52.52591953538552, 6.0165566664808 52.52414290211509, 6.015880531895951 52.523350079026805, 6.015205309884831 52.522023337390586, 6.014741518669481 52.52026180145197, 6.014745278020796 52.51903214236804, 6.015066828408853 52.517909487874064, 6.015978187715686 52.51648775138766, 6.017086257591241 52.51525148009405, 6.018808282217373 52.513879743147996, 6.022112578731317 52.511963152058755, 6.024571584939712 52.510782710022134, 6.027858618310062 52.50960660974537, 6.029556906493401 52.509039627916735, 6.036652355211744 52.507387565097865, 6.042410249189416 52.50559604844741, 6.0449714921377335 52.50446404933456, 6.053469716313785 52.50019769257584, 6.055536883852215 52.498978448287694, 6.056895793137453 52.497795593516685, 6.059743845199736 52.494107749108586, 6.061946567176786 52.49009391017257, 6.063761687802231 52.48764766039938, 6.06606243575958 52.485416110866126, 6.068423958975487 52.48372703516018, 6.0717318056630045 52.48196414360522, 6.07510585454246 52.480634489190216, 6.078085218020244 52.47976711600437, 6.085987536249035 52.477996405614675, 6.089107598374834 52.476876978327766, 6.093588329397164 52.474504400446065, 6.0967386633468115 52.4723803204533, 6.098271855192138 52.47118341493166, 6.09990119585183 52.46951892769246, 6.101516596466018 52.4669007971988, 6.101841832681884 52.4655814713154, 6.1021763686898165 52.46111976360069, 6.103279815091803 52.45681041237062, 6.103546902918966 52.45396414218804, 6.10336019134827 52.45142593638769, 6.101986931988353 52.44780035596157, 6.101935485939919 52.446917673270185, 6.102295634973458 52.44577230212097, 6.103338850690943 52.44406564210733, 6.105024651022304 52.44258696465557, 6.106791030592059 52.44161604940274, 6.109581022360779 52.44053111528694, 6.111514657973596 52.44099601072947, 6.113520954925815 52.441133525861694, 6.11804016267233 52.44201621061297, 6.1206092209550444 52.44231464460381, 6.123566864708249 52.442303531829815, 6.125346842651506 52.44180592739918, 6.126520444450724 52.44167330077461, 6.135908221239571 52.44156620736161, 6.136588421404481 52.440872489478934, 6.137370402429727 52.44082077648706, 6.1394355972604435 52.441498579789084, 6.139992247313087 52.44191002746233, 6.140640510173643 52.44456675583326, 6.141059109978997 52.444704517680215, 6.141817576685624 52.443714466258214, 6.147677340765109 52.44444151078408, 6.148065709616682 52.44521850899263, 6.150653079883404 52.448085778932075, 6.151834283381572 52.449952209871945, 6.153044149825189 52.45019251987945, 6.153530252052247 52.450603308085476, 6.15377114949143 52.45181981685395, 6.154480302775732 52.45236409988668, 6.154915685982314 52.453183390184904, 6.155128250776609 52.45391306829565, 6.15495795153217 52.454521933635235, 6.154192341092209 52.45530073912752, 6.153270116271779 52.45590008708316, 6.152197979525605 52.457438933327865, 6.1525846970434825 52.45823595918637, 6.152434454007484 52.45926038301338, 6.151699782432555 52.460226689461365, 6.151665919567014 52.46056685157795, 6.152365418412933 52.46069273019216, 6.152516706214513 52.46113487593488, 6.1518739392504065 52.46139806214601, 6.150099351591994 52.46298994348263, 6.148596800863135 52.464759067299624, 6.147492714644523 52.4657323932335, 6.145709805942166 52.466908909825136, 6.144146549493016 52.46766511383739, 6.151315386854086 52.471087471175544, 6.151899562675798 52.47072229687267, 6.162496152214701 52.47438869923605, 6.167432927373806 52.476009839392255, 6.169200457015938 52.4761267035531, 6.17001835018162 52.475879641175844, 6.171247437941163 52.47739552807966, 6.173497124466422 52.477087576862665, 6.173627675200449 52.47680315668038, 6.1747279063119835 52.47821316960287, 6.17538439972841 52.478171344138595, 6.176153206489893 52.47786489663405, 6.177661577626953 52.477856696284604, 6.177956478631462 52.47798216583171, 6.176965799892397 52.47937404179344, 6.177529890498135 52.47982268730367, 6.180525619850236 52.47944822153739, 6.180742052927084 52.47928020286923, 6.182076933809184 52.479057375629885, 6.182881985828203 52.48002791464706, 6.182999051583734 52.48055993914035, 6.182832855836155 52.48080693226923, 6.184975268987683 52.480804205015026, 6.1851289317292615 52.4805322713783, 6.1887569205254955 52.480611597535, 6.189528546188785 52.48068378753381, 6.1905189071879985 52.48174660095246, 6.192551274698877 52.48163186706307, 6.1932488432878205 52.48287758849069, 6.193730829738221 52.482892563732236, 6.1923884695210525 52.485615760602535, 6.1933562674055915 52.486235572866306, 6.193683536514238 52.48625104336966, 6.194626406305659 52.48729768925348, 6.194433111491445 52.487504941585854, 6.195652195947678 52.488844854629384, 6.196825828128538 52.4894348961866, 6.1965204840968555 52.489679757789176, 6.198456055740244 52.49045936038365, 6.201003866753258 52.49099494673359, 6.200167921108817 52.49088213466962, 6.198743332769365 52.492817228215685, 6.199946123400507 52.493176837138996, 6.200084568983017 52.49363001939959, 6.199630558967487 52.4941084203032, 6.199930706076826 52.4949300423426, 6.19971297921878 52.49527454202818, 6.197960907240202 52.49577129917567, 6.196893018834582 52.49547096648366, 6.195090412310844 52.49642751385824, 6.1948297720902135 52.49638929451692, 6.1945062408166915 52.49668245728796, 6.193974571968956 52.49681783654027, 6.1932152281530115 52.49734676934636, 6.192548004548214 52.49742384369646, 6.192043257647165 52.49808237624819, 6.191156323472272 52.497986635611, 6.190933577300247 52.49864505705553, 6.189806201743636 52.49901426122846, 6.189289949502176 52.49880546584086, 6.188842616397872 52.499329993808814, 6.188150739574717 52.49955691810566, 6.187673630923884 52.50041109560885, 6.1876554211073636 52.50100077533286, 6.186582763951607 52.5015411089327, 6.186759112661186 52.50247441483439, 6.1864209278591975 52.50345594872064, 6.1839127732144 52.505588953286626, 6.184322037896051 52.50599003683938, 6.184488808137625 52.50663343997488, 6.184109093543434 52.507195430846764, 6.184071411007399 52.50774132579162, 6.173322415699901 52.51883047773749, 6.174588076209416 52.519073006714784, 6.1786550618972145 52.5194093128963, 6.1819695034635185 52.51942734791516, 6.182502394345975 52.519234783019265, 6.182953833792793 52.51933563391745, 6.1829812257890815 52.519439572051574, 6.182577616596232 52.51951162843946, 6.1831096998342785 52.52088756397679, 6.186154509262725 52.522698459178955, 6.18785182498966 52.52351583596509, 6.187442175692381 52.52477945090795, 6.1930505636983355 52.53184827974774, 6.189631460063666 52.53616027073566, 6.192146350561046 52.53994852679464, 6.1927418882237015 52.54035922694685, 6.192778095304492 52.54088906153435, 6.195166860552088 52.544437098412146, 6.195408593176896 52.54448025526427, 6.196468542309375 52.54599604391895, 6.19607430218094 52.545916576444505, 6.196583080845888 52.54669289880662, 6.210810843080572 52.56779793441429, 6.209478594390732 52.56852504553593, 6.205455690246758 52.57525042585299, 6.2036799975904735 52.58120770366797, 6.203440589046388 52.58127427583081, 6.202137915470881 52.58494869381342, 6.195093875995822 52.58411116468666))"
